pokemon_id,pokemon_name,move_id,move_name,learn_method,level_learned_at,source_version_group
314,Illumise,98,Quick Attack,level-up,12,omega-ruby-alpha-sapphire
314,Illumise,343,Covet,level-up,37,ruby-sapphire
314,Illumise,405,Bug Buzz,level-up,40,omega-ruby-alpha-sapphire
314,Illumise,428,Zen Headbutt,level-up,33,omega-ruby-alpha-sapphire
314,Illumise,522,Struggle Bug,level-up,15,omega-ruby-alpha-sapphire
314,Illumise,583,Play Rough,level-up,43,omega-ruby-alpha-sapphire
314,Illumise,611,Infestation,level-up,47,scarlet-violet
315,Roselia,40,Poison Sting,level-up,0,sword-shield
315,Roselia,71,Absorb,level-up,1,sword-shield
315,Roselia,72,Mega Drain,level-up,5,sword-shield
315,Roselia,80,Petal Dance,level-up,37,black-2-white-2
315,Roselia,202,Giga Drain,level-up,25,diamond-pearl
315,Roselia,345,Magical Leaf,level-up,15,sword-shield
315,Roselia,398,Poison Jab,level-up,34,legends-arceus
315,Roselia,412,Energy Ball,level-up,43,legends-arceus
315,Roselia,474,Venoshock,level-up,25,legends-arceus
315,Roselia,572,Petal Blizzard,level-up,37,omega-ruby-alpha-sapphire
316,Gulpin,1,Pound,level-up,1,ruby-sapphire
316,Gulpin,124,Sludge,level-up,10,omega-ruby-alpha-sapphire
316,Gulpin,188,Sludge Bomb,level-up,33,omega-ruby-alpha-sapphire
316,Gulpin,441,Gunk Shot,level-up,49,omega-ruby-alpha-sapphire
316,Gulpin,491,Acid Spray,level-up,17,omega-ruby-alpha-sapphire
316,Gulpin,562,Belch,level-up,40,x-y
317,Swalot,1,Pound,level-up,1,sun-moon
317,Swalot,34,Body Slam,level-up,0,sun-moon
317,Swalot,124,Sludge,level-up,1,sun-moon
317,Swalot,188,Sludge Bomb,level-up,37,omega-ruby-alpha-sapphire
317,Swalot,441,Gunk Shot,level-up,1,scarlet-violet
317,Swalot,491,Acid Spray,level-up,17,omega-ruby-alpha-sapphire
317,Swalot,562,Belch,level-up,46,x-y
318,Carvanha,36,Take Down,level-up,31,ruby-sapphire
318,Carvanha,44,Bite,level-up,1,ruby-sapphire
318,Carvanha,99,Rage,level-up,4,omega-ruby-alpha-sapphire
318,Carvanha,242,Crunch,level-up,22,ruby-sapphire
318,Carvanha,305,Poison Fang,level-up,4,sword-shield
318,Carvanha,372,Assurance,level-up,15,omega-ruby-alpha-sapphire
318,Carvanha,423,Ice Fang,level-up,16,diamond-pearl
318,Carvanha,453,Aqua Jet,level-up,1,sword-shield
318,Carvanha,710,Liquidation,level-up,40,sword-shield
319,Sharpedo,36,Take Down,level-up,52,sword-shield
319,Sharpedo,44,Bite,level-up,1,sun-moon
319,Sharpedo,99,Rage,level-up,1,sun-moon
319,Sharpedo,130,Skull Bash,level-up,48,ruby-sapphire
319,Sharpedo,163,Slash,level-up,0,sun-moon
319,Sharpedo,242,Crunch,level-up,22,ruby-sapphire
319,Sharpedo,305,Poison Fang,level-up,1,sword-shield
319,Sharpedo,364,Feint,level-up,1,sun-moon
319,Sharpedo,372,Assurance,level-up,15,omega-ruby-alpha-sapphire
319,Sharpedo,400,Night Slash,level-up,1,brilliant-diamond-shining-pearl
319,Sharpedo,423,Ice Fang,level-up,16,diamond-pearl
319,Sharpedo,453,Aqua Jet,level-up,1,sword-shield
319,Sharpedo,710,Liquidation,level-up,46,sword-shield
320,Wailmer,34,Body Slam,level-up,36,sword-shield
320,Wailmer,55,Water Gun,level-up,7,diamond-pearl
320,Wailmer,56,Hydro Pump,level-up,45,sword-shield
320,Wailmer,205,Rollout,level-up,10,omega-ruby-alpha-sapphire
320,Wailmer,250,Whirlpool,level-up,13,omega-ruby-alpha-sapphire
320,Wailmer,291,Dive,level-up,30,sword-shield
320,Wailmer,310,Astonish,level-up,6,sword-shield
320,Wailmer,323,Water Spout,level-up,33,sun-moon
320,Wailmer,340,Bounce,level-up,33,sword-shield
320,Wailmer,352,Water Pulse,level-up,18,sword-shield
320,Wailmer,362,Brine,level-up,24,sword-shield
321,Wailord,34,Body Slam,level-up,36,sword-shield
321,Wailord,55,Water Gun,level-up,1,sun-moon
321,Wailord,56,Hydro Pump,level-up,49,sword-shield
321,Wailord,205,Rollout,level-up,1,sun-moon
321,Wailord,250,Whirlpool,level-up,13,omega-ruby-alpha-sapphire
321,Wailord,291,Dive,level-up,30,sword-shield
321,Wailord,310,Astonish,level-up,1,sword-shield
321,Wailord,323,Water Spout,level-up,33,omega-ruby-alpha-sapphire
321,Wailord,340,Bounce,level-up,33,sword-shield
321,Wailord,352,Water Pulse,level-up,18,sword-shield
321,Wailord,362,Brine,level-up,24,sword-shield
322,Numel,33,Tackle,level-up,1,ruby-sapphire
322,Numel,36,Take Down,level-up,21,diamond-pearl
322,Numel,38,Double-Edge,level-up,47,black-2-white-2
322,Numel,52,Ember,level-up,5,diamond-pearl
322,Numel,53,Flamethrower,level-up,41,ruby-sapphire
322,Numel,89,Earthquake,level-up,35,ruby-sapphire
322,Numel,172,Flame Wheel,level-up,15,brilliant-diamond-shining-pearl
322,Numel,414,Earth Power,level-up,26,black-2-white-2
322,Numel,436,Lava Plume,level-up,22,black-2-white-2
322,Numel,481,Flame Burst,level-up,15,black-2-white-2
322,Numel,510,Incinerate,level-up,15,scarlet-violet
322,Numel,523,Bulldoze,level-up,12,brilliant-diamond-shining-pearl
323,Camerupt,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
323,Camerupt,36,Take Down,level-up,21,diamond-pearl
323,Camerupt,38,Double-Edge,level-up,1,brilliant-diamond-shining-pearl
323,Camerupt,52,Ember,level-up,1,sun-moon
323,Camerupt,53,Flamethrower,level-up,1,brilliant-diamond-shining-pearl
323,Camerupt,89,Earthquake,level-up,37,ruby-sapphire
323,Camerupt,157,Rock Slide,level-up,0,sun-moon
323,Camerupt,172,Flame Wheel,level-up,15,brilliant-diamond-shining-pearl
323,Camerupt,284,Eruption,level-up,1,scarlet-violet
323,Camerupt,414,Earth Power,level-up,26,black-2-white-2
323,Camerupt,436,Lava Plume,level-up,22,black-2-white-2
323,Camerupt,481,Flame Burst,level-up,15,black-2-white-2
323,Camerupt,510,Incinerate,level-up,15,scarlet-violet
323,Camerupt,523,Bulldoze,level-up,12,brilliant-diamond-shining-pearl
324,Torkoal,34,Body Slam,level-up,20,ruby-sapphire
324,Torkoal,52,Ember,level-up,1,x-y
324,Torkoal,53,Flamethrower,level-up,28,diamond-pearl
324,Torkoal,83,Fire Spin,level-up,13,omega-ruby-alpha-sapphire
324,Torkoal,123,Smog,level-up,1,brilliant-diamond-shining-pearl
324,Torkoal,172,Flame Wheel,level-up,18,omega-ruby-alpha-sapphire
324,Torkoal,229,Rapid Spin,level-up,8,sword-shield
324,Torkoal,257,Heat Wave,level-up,1,x-y
324,Torkoal,284,Eruption,level-up,64,sword-shield
324,Torkoal,436,Lava Plume,level-up,25,omega-ruby-alpha-sapphire
324,Torkoal,499,Clear Smog,level-up,16,sword-shield
324,Torkoal,517,Inferno,level-up,1,x-y
325,Spoink,60,Psybeam,level-up,14,diamond-pearl
325,Spoink,93,Confusion,level-up,7,brilliant-diamond-shining-pearl
325,Spoink,94,Psychic,level-up,34,ruby-sapphire
325,Spoink,173,Snore,level-up,29,diamond-pearl
325,Spoink,340,Bounce,level-up,43,ruby-sapphire
325,Spoink,371,Payback,level-up,34,diamond-pearl
325,Spoink,408,Power Gem,level-up,29,omega-ruby-alpha-sapphire
325,Spoink,428,Zen Headbutt,level-up,26,diamond-pearl
325,Spoink,473,Psyshock,level-up,34,black-white
326,Grumpig,60,Psybeam,level-up,1,sun-moon
326,Grumpig,93,Confusion,level-up,1,scarlet-violet
326,Grumpig,94,Psychic,level-up,37,ruby-sapphire
326,Grumpig,173,Snore,level-up,29,diamond-pearl
326,Grumpig,340,Bounce,level-up,55,ruby-sapphire
326,Grumpig,371,Payback,level-up,37,diamond-pearl
326,Grumpig,408,Power Gem,level-up,29,omega-ruby-alpha-sapphire
326,Grumpig,428,Zen Headbutt,level-up,26,diamond-pearl
326,Grumpig,473,Psyshock,level-up,37,black-white
326,Grumpig,562,Belch,level-up,1,scarlet-violet
327,Spinda,33,Tackle,level-up,1,ruby-sapphire
327,Spinda,34,Body Slam,level-up,23,brilliant-diamond-shining-pearl
327,Spinda,37,Thrash,level-up,50,x-y
327,Spinda,38,Double-Edge,level-up,45,ruby-sapphire
327,Spinda,60,Psybeam,level-up,14,omega-ruby-alpha-sapphire
327,Spinda,146,Dizzy Punch,level-up,23,omega-ruby-alpha-sapphire
327,Spinda,185,Feint Attack,level-up,10,omega-ruby-alpha-sapphire
327,Spinda,253,Uproar,level-up,5,ruby-sapphire
327,Spinda,389,Sucker Punch,level-up,28,omega-ruby-alpha-sapphire
328,Trapinch,44,Bite,level-up,1,x-y
328,Trapinch,63,Hyper Beam,level-up,43,omega-ruby-alpha-sapphire
328,Trapinch,89,Earthquake,level-up,33,omega-ruby-alpha-sapphire
328,Trapinch,91,Dig,level-up,19,omega-ruby-alpha-sapphire
328,Trapinch,157,Rock Slide,level-up,15,omega-ruby-alpha-sapphire
328,Trapinch,185,Feint Attack,level-up,1,omega-ruby-alpha-sapphire
328,Trapinch,189,Mud-Slap,level-up,5,omega-ruby-alpha-sapphire
328,Trapinch,242,Crunch,level-up,22,omega-ruby-alpha-sapphire
328,Trapinch,276,Superpower,level-up,1,x-y
328,Trapinch,310,Astonish,level-up,1,sword-shield
328,Trapinch,328,Sand Tomb,level-up,10,black-2-white-2
328,Trapinch,364,Feint,level-up,1,x-y
328,Trapinch,414,Earth Power,level-up,26,omega-ruby-alpha-sapphire
328,Trapinch,523,Bulldoze,level-up,8,omega-ruby-alpha-sapphire
329,Vibrava,44,Bite,level-up,1,sword-shield
329,Vibrava,63,Hyper Beam,level-up,43,omega-ruby-alpha-sapphire
329,Vibrava,89,Earthquake,level-up,33,omega-ruby-alpha-sapphire
329,Vibrava,91,Dig,level-up,1,brilliant-diamond-shining-pearl
329,Vibrava,157,Rock Slide,level-up,15,omega-ruby-alpha-sapphire
329,Vibrava,185,Feint Attack,level-up,1,sun-moon
329,Vibrava,189,Mud-Slap,level-up,5,omega-ruby-alpha-sapphire
329,Vibrava,225,Dragon Breath,level-up,0,sun-moon
329,Vibrava,242,Crunch,level-up,1,sword-shield
329,Vibrava,253,Uproar,level-up,40,omega-ruby-alpha-sapphire
329,Vibrava,276,Superpower,level-up,1,brilliant-diamond-shining-pearl
329,Vibrava,310,Astonish,level-up,1,sword-shield
329,Vibrava,328,Sand Tomb,level-up,1,ruby-sapphire
329,Vibrava,405,Bug Buzz,level-up,28,sword-shield
329,Vibrava,407,Dragon Rush,level-up,56,sword-shield
329,Vibrava,414,Earth Power,level-up,26,omega-ruby-alpha-sapphire
329,Vibrava,523,Bulldoze,level-up,1,sword-shield
329,Vibrava,525,Dragon Tail,level-up,20,sword-shield
329,Vibrava,586,Boomburst,level-up,47,omega-ruby-alpha-sapphire
330,Flygon,44,Bite,level-up,1,sword-shield
330,Flygon,63,Hyper Beam,level-up,43,omega-ruby-alpha-sapphire
330,Flygon,89,Earthquake,level-up,33,omega-ruby-alpha-sapphire
330,Flygon,91,Dig,level-up,1,sword-shield
330,Flygon,157,Rock Slide,level-up,15,omega-ruby-alpha-sapphire
330,Flygon,185,Feint Attack,level-up,1,sun-moon
330,Flygon,189,Mud-Slap,level-up,5,omega-ruby-alpha-sapphire
330,Flygon,200,Outrage,level-up,1,brilliant-diamond-shining-pearl
330,Flygon,225,Dragon Breath,level-up,1,brilliant-diamond-shining-pearl
330,Flygon,242,Crunch,level-up,1,sword-shield
330,Flygon,253,Uproar,level-up,40,omega-ruby-alpha-sapphire
330,Flygon,276,Superpower,level-up,1,brilliant-diamond-shining-pearl
330,Flygon,310,Astonish,level-up,1,sword-shield
330,Flygon,328,Sand Tomb,level-up,1,ruby-sapphire
330,Flygon,337,Dragon Claw,level-up,0,sun-moon
330,Flygon,364,Feint,level-up,1,brilliant-diamond-shining-pearl
330,Flygon,405,Bug Buzz,level-up,28,sword-shield
330,Flygon,407,Dragon Rush,level-up,47,omega-ruby-alpha-sapphire
330,Flygon,414,Earth Power,level-up,26,omega-ruby-alpha-sapphire
330,Flygon,523,Bulldoze,level-up,1,sword-shield
330,Flygon,525,Dragon Tail,level-up,20,sword-shield
330,Flygon,586,Boomburst,level-up,68,sword-shield
331,Cacnea,40,Poison Sting,level-up,1,brilliant-diamond-shining-pearl
331,Cacnea,42,Pin Missile,level-up,21,ruby-sapphire
331,Cacnea,71,Absorb,level-up,4,omega-ruby-alpha-sapphire
331,Cacnea,185,Feint Attack,level-up,19,omega-ruby-alpha-sapphire
331,Cacnea,302,Needle Arm,level-up,16,omega-ruby-alpha-sapphire
331,Cacnea,331,Bullet Seed,level-up,16,scarlet-violet
331,Cacnea,371,Payback,level-up,26,omega-ruby-alpha-sapphire
331,Cacnea,372,Assurance,level-up,19,brilliant-diamond-shining-pearl
331,Cacnea,389,Sucker Punch,level-up,34,omega-ruby-alpha-sapphire
331,Cacnea,398,Poison Jab,level-up,16,brilliant-diamond-shining-pearl
331,Cacnea,412,Energy Ball,level-up,42,omega-ruby-alpha-sapphire
331,Cacnea,681,Power Trip,level-up,19,scarlet-violet
332,Cacturne,40,Poison Sting,level-up,1,brilliant-diamond-shining-pearl
332,Cacturne,42,Pin Missile,level-up,21,ruby-sapphire
332,Cacturne,71,Absorb,level-up,1,sun-moon
332,Cacturne,185,Feint Attack,level-up,19,omega-ruby-alpha-sapphire
332,Cacturne,279,Revenge,level-up,1,brilliant-diamond-shining-pearl
332,Cacturne,302,Needle Arm,level-up,16,omega-ruby-alpha-sapphire
332,Cacturne,331,Bullet Seed,level-up,16,scarlet-violet
332,Cacturne,371,Payback,level-up,26,omega-ruby-alpha-sapphire
332,Cacturne,372,Assurance,level-up,19,brilliant-diamond-shining-pearl
332,Cacturne,389,Sucker Punch,level-up,35,omega-ruby-alpha-sapphire
332,Cacturne,398,Poison Jab,level-up,16,brilliant-diamond-shining-pearl
332,Cacturne,412,Energy Ball,level-up,44,omega-ruby-alpha-sapphire
332,Cacturne,681,Power Trip,level-up,19,scarlet-violet
333,Swablu,31,Fury Attack,level-up,7,omega-ruby-alpha-sapphire
333,Swablu,36,Take Down,level-up,23,omega-ruby-alpha-sapphire
333,Swablu,64,Peck,level-up,1,brilliant-diamond-shining-pearl
333,Swablu,225,Dragon Breath,level-up,20,sword-shield
333,Swablu,310,Astonish,level-up,3,omega-ruby-alpha-sapphire
333,Swablu,406,Dragon Pulse,level-up,38,omega-ruby-alpha-sapphire
333,Swablu,496,Round,level-up,16,sword-shield
333,Swablu,574,Disarming Voice,level-up,4,sword-shield
333,Swablu,585,Moonblast,level-up,40,sword-shield
334,Altaria,31,Fury Attack,level-up,7,omega-ruby-alpha-sapphire
334,Altaria,36,Take Down,level-up,23,omega-ruby-alpha-sapphire
334,Altaria,64,Peck,level-up,1,brilliant-diamond-shining-pearl
334,Altaria,143,Sky Attack,level-up,1,sun-moon
334,Altaria,225,Dragon Breath,level-up,0,sun-moon
334,Altaria,310,Astonish,level-up,1,sun-moon
334,Altaria,365,Pluck,level-up,1,brilliant-diamond-shining-pearl
334,Altaria,406,Dragon Pulse,level-up,0,sword-shield
334,Altaria,496,Round,level-up,16,sword-shield
334,Altaria,542,Hurricane,level-up,1,brilliant-diamond-shining-pearl
334,Altaria,574,Disarming Voice,level-up,1,sword-shield
334,Altaria,585,Moonblast,level-up,44,sword-shield
335,Zangoose,10,Scratch,level-up,1,brilliant-diamond-shining-pearl
335,Zangoose,98,Quick Attack,level-up,5,diamond-pearl
335,Zangoose,163,Slash,level-up,15,black-2-white-2
335,Zangoose,206,False Swipe,level-up,29,black-2-white-2
335,Zangoose,210,Fury Cutter,level-up,8,black-2-white-2
335,Zangoose,228,Pursuit,level-up,12,black-2-white-2
335,Zangoose,232,Metal Claw,level-up,12,scarlet-violet
335,Zangoose,263,Facade,level-up,33,brilliant-diamond-shining-pearl
335,Zangoose,279,Revenge,level-up,22,omega-ruby-alpha-sapphire
335,Zangoose,306,Crush Claw,level-up,22,black-2-white-2
335,Zangoose,332,Aerial Ace,level-up,15,brilliant-diamond-shining-pearl
335,Zangoose,370,Close Combat,level-up,47,black-2-white-2
335,Zangoose,404,X-Scissor,level-up,36,black-2-white-2
335,Zangoose,681,Power Trip,level-up,22,scarlet-violet
336,Seviper,35,Wrap,level-up,1,brilliant-diamond-shining-pearl
336,Seviper,44,Bite,level-up,4,omega-ruby-alpha-sapphire
336,Seviper,122,Lick,level-up,1,black-2-white-2
336,Seviper,188,Sludge Bomb,level-up,46,brilliant-diamond-shining-pearl
336,Seviper,242,Crunch,level-up,28,ruby-sapphire
336,Seviper,305,Poison Fang,level-up,21,sun-moon
336,Seviper,342,Poison Tail,level-up,9,sun-moon
336,Seviper,364,Feint,level-up,11,sun-moon
336,Seviper,398,Poison Jab,level-up,31,sun-moon
336,Seviper,400,Night Slash,level-up,26,sun-moon
336,Seviper,474,Venoshock,level-up,16,omega-ruby-alpha-sapphire
336,Seviper,562,Belch,level-up,41,sun-moon
337,Lunatone,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
337,Lunatone,88,Rock Throw,level-up,1,sun-moon
337,Lunatone,93,Confusion,level-up,1,sun-moon
337,Lunatone,94,Psychic,level-up,29,omega-ruby-alpha-sapphire
337,Lunatone,153,Explosion,level-up,45,omega-ruby-alpha-sapphire
337,Lunatone,157,Rock Slide,level-up,15,sword-shield
337,Lunatone,248,Future Sight,level-up,40,sword-shield
337,Lunatone,408,Power Gem,level-up,1,sun-moon
337,Lunatone,444,Stone Edge,level-up,35,sword-shield
337,Lunatone,473,Psyshock,level-up,1,sun-moon
337,Lunatone,585,Moonblast,level-up,1,sun-moon
338,Solrock,33,Tackle,level-up,1,brilliant-diamond-shining-pearl
338,Solrock,76,Solar Beam,level-up,40,sword-shield
338,Solrock,83,Fire Spin,level-up,5,omega-ruby-alpha-sapphire
338,Solrock,88,Rock Throw,level-up,1,sword-shield
338,Solrock,93,Confusion,level-up,1,x-y
338,Solrock,94,Psychic,level-up,29,omega-ruby-alpha-sapphire
338,Solrock,153,Explosion,level-up,45,omega-ruby-alpha-sapphire
338,Solrock,157,Rock Slide,level-up,15,sword-shield
338,Solrock,394,Flare Blitz,level-up,1,brilliant-diamond-shining-pearl
338,Solrock,428,Zen Headbutt,level-up,20,sword-shield
338,Solrock,444,Stone Edge,level-up,35,sword-shield
339,Barboach,55,Water Gun,level-up,1,sword-shield
339,Barboach,89,Earthquake,level-up,31,ruby-sapphire
339,Barboach,173,Snore,level-up,6,sword-shield
339,Barboach,189,Mud-Slap,level-up,1,scarlet-violet
339,Barboach,248,Future Sight,level-up,36,ruby-sapphire
339,Barboach,330,Muddy Water,level-up,31,sword-shield
339,Barboach,352,Water Pulse,level-up,6,legends-arceus
339,Barboach,401,Aqua Tail,level-up,24,sword-shield
339,Barboach,414,Earth Power,level-up,43,legends-arceus
339,Barboach,426,Mud Bomb,level-up,11,legends-arceus
339,Barboach,428,Zen Headbutt,level-up,25,legends-arceus
340,Whiscash,37,Thrash,level-up,0,sun-moon
340,Whiscash,55,Water Gun,level-up,1,sun-moon
340,Whiscash,89,Earthquake,level-up,34,omega-ruby-alpha-sapphire
340,Whiscash,173,Snore,level-up,1,sword-shield
340,Whiscash,189,Mud-Slap,level-up,1,sun-moon
340,Whiscash,248,Future Sight,level-up,45,omega-ruby-alpha-sapphire
340,Whiscash,330,Muddy Water,level-up,33,sword-shield
340,Whiscash,352,Water Pulse,level-up,6,legends-arceus
340,Whiscash,401,Aqua Tail,level-up,24,sword-shield
340,Whiscash,414,Earth Power,level-up,43,legends-arceus
340,Whiscash,426,Mud Bomb,level-up,11,legends-arceus
340,Whiscash,428,Zen Headbutt,level-up,1,brilliant-diamond-shining-pearl
340,Whiscash,562,Belch,level-up,1,scarlet-violet
341,Corphish,11,Vise Grip,level-up,7,omega-ruby-alpha-sapphire
341,Corphish,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
341,Corphish,61,Bubble Beam,level-up,12,sword-shield
341,Corphish,145,Bubble,level-up,1,ruby-sapphire
341,Corphish,152,Crabhammer,level-up,34,firered-leafgreen
341,Corphish,242,Crunch,level-up,39,omega-ruby-alpha-sapphire
341,Corphish,282,Knock Off,level-up,16,sword-shield
341,Corphish,400,Night Slash,level-up,26,omega-ruby-alpha-sapphire
341,Corphish,458,Double Hit,level-up,20,omega-ruby-alpha-sapphire
341,Corphish,534,Razor Shell,level-up,31,omega-ruby-alpha-sapphire
342,Crawdaunt,11,Vise Grip,level-up,1,x-y
342,Crawdaunt,55,Water Gun,level-up,1,brilliant-diamond-shining-pearl
342,Crawdaunt,61,Bubble Beam,level-up,12,sword-shield
342,Crawdaunt,129,Swift,level-up,0,sun-moon
342,Crawdaunt,145,Bubble,level-up,1,x-y
342,Crawdaunt,152,Crabhammer,level-up,38,firered-leafgreen
342,Crawdaunt,242,Crunch,level-up,43,omega-ruby-alpha-sapphire
342,Crawdaunt,282,Knock Off,level-up,16,sword-shield
342,Crawdaunt,400,Night Slash,level-up,26,omega-ruby-alpha-sapphire
342,Crawdaunt,458,Double Hit,level-up,20,omega-ruby-alpha-sapphire
342,Crawdaunt,534,Razor Shell,level-up,32,omega-ruby-alpha-sapphire
343,Baltoy,60,Psybeam,level-up,11,ruby-sapphire
343,Baltoy,93,Confusion,level-up,1,black-2-white-2
343,Baltoy,120,Self-Destruct,level-up,19,ruby-sapphire
343,Baltoy,153,Explosion,level-up,42,sword-shield
343,Baltoy,189,Mud-Slap,level-up,1,sword-shield
343,Baltoy,229,Rapid Spin,level-up,3,sword-shield
343,Baltoy,246,Ancient Power,level-up,18,sword-shield
343,Baltoy,317,Rock Tomb,level-up,9,sword-shield
343,Baltoy,326,Extrasensory,level-up,27,sword-shield
343,Baltoy,414,Earth Power,level-up,30,sword-shield
344,Claydol,60,Psybeam,level-up,11,ruby-sapphire
344,Claydol,63,Hyper Beam,level-up,0,sun-moon
344,Claydol,93,Confusion,level-up,1,sword-shield
344,Claydol,120,Self-Destruct,level-up,19,ruby-sapphire
344,Claydol,153,Explosion,level-up,48,sword-shield
344,Claydol,189,Mud-Slap,level-up,1,sword-shield
344,Claydol,229,Rapid Spin,level-up,1,sun-moon
344,Claydol,246,Ancient Power,level-up,18,sword-shield
344,Claydol,317,Rock Tomb,level-up,9,sword-shield
344,Claydol,326,Extrasensory,level-up,27,sword-shield
344,Claydol,414,Earth Power,level-up,30,sword-shield
345,Lileep,35,Wrap,level-up,1,brilliant-diamond-shining-pearl
345,Lileep,51,Acid,level-up,4,sword-shield
345,Lileep,72,Mega Drain,level-up,20,sword-shield
345,Lileep,132,Constrict,level-up,1,diamond-pearl
345,Lileep,202,Giga Drain,level-up,26,omega-ruby-alpha-sapphire
345,Lileep,246,Ancient Power,level-up,16,sword-shield
345,Lileep,310,Astonish,level-up,1,sword-shield
345,Lileep,362,Brine,level-up,21,omega-ruby-alpha-sapphire
345,Lileep,412,Energy Ball,level-up,41,omega-ruby-alpha-sapphire
346,Cradily,35,Wrap,level-up,1,brilliant-diamond-shining-pearl
346,Cradily,51,Acid,level-up,1,x-y
346,Cradily,72,Mega Drain,level-up,20,sword-shield
346,Cradily,132,Constrict,level-up,1,x-y
346,Cradily,202,Giga Drain,level-up,26,omega-ruby-alpha-sapphire
346,Cradily,246,Ancient Power,level-up,16,sword-shield
346,Cradily,310,Astonish,level-up,1,x-y
346,Cradily,362,Brine,level-up,21,omega-ruby-alpha-sapphire
346,Cradily,412,Energy Ball,level-up,44,omega-ruby-alpha-sapphire
347,Anorith,10,Scratch,level-up,1,diamond-pearl
347,Anorith,55,Water Gun,level-up,4,sword-shield
347,Anorith,163,Slash,level-up,28,sword-shield
347,Anorith,210,Fury Cutter,level-up,1,sword-shield
